toolset,tool,scenario_id,desc_id,user_level,description
nanostat,NanoStat,nanostat_02,nanostat_02_or,original,compute alignment statistics including percent identity from in_alignments.bam with 8 threads writing to nanostat_report
nanostat,NanoStat,nanostat_02,nanostat_02_be,beginner,How do I compute alignment statistics including percent identity from in_alignments.bam with 8 threads writing to nanostat_report?
nanostat,NanoStat,nanostat_02,nanostat_02_st,student,I need to compute alignment statistics including percent identity from in_alignments.bam with 8 threads writing to nanostat_report
nanostat,NanoStat,nanostat_02,nanostat_02_po,polite,Please compute alignment statistics including percent identity from in_alignments.bam with 8 threads writing to nanostat_report
nanostat,NanoStat,nanostat_02,nanostat_02_sy,sysadmin,Use NanoStat to compute alignment statistics including percent identity from in_alignments.bam with 8 threads writing to nanostat_report
nanostat,NanoStat,nanostat_03,nanostat_03_or,original,compute FASTQ statistics from sequences.fastq.gz labeling the output files with the run name run1 using 8 threads
nanostat,NanoStat,nanostat_03,nanostat_03_be,beginner,How do I compute FASTQ statistics from sequences.fastq.gz labeling the output files with the run name run1 using 8 threads?
nanostat,NanoStat,nanostat_03,nanostat_03_st,student,I need to compute FASTQ statistics from sequences.fastq.gz labeling the output files with the run name run1 using 8 threads
nanostat,NanoStat,nanostat_03,nanostat_03_po,polite,Please compute FASTQ statistics from sequences.fastq.gz labeling the output files with the run name run1 using 8 threads
nanostat,NanoStat,nanostat_03,nanostat_03_sy,sysadmin,Use NanoStat to compute FASTQ statistics from sequences.fastq.gz labeling the output files with the run name run1 using 8 threads
nanostat,NanoStat,nanostat_04,nanostat_04_or,original,compute statistics from sequences.fastq.gz and write the per-read length distribution to a file using 8 threads
nanostat,NanoStat,nanostat_04,nanostat_04_be,beginner,How do I compute statistics from sequences.fastq.gz and write the per-read length distribution to a file using 8 threads?
nanostat,NanoStat,nanostat_04,nanostat_04_st,student,I need to compute statistics from sequences.fastq.gz and write the per-read length distribution to a file using 8 threads
nanostat,NanoStat,nanostat_04,nanostat_04_po,polite,Please compute statistics from sequences.fastq.gz and write the per-read length distribution to a file using 8 threads
nanostat,NanoStat,nanostat_04,nanostat_04_sy,sysadmin,Use NanoStat to compute statistics from sequences.fastq.gz and write the per-read length distribution to a file using 8 threads
nanostat,NanoStat,nanostat_05,nanostat_05_or,original,compute per-barcode statistics from the multiplexed sequences.fastq.gz with 8 threads writing to nanostat_report
nanostat,NanoStat,nanostat_05,nanostat_05_be,beginner,How do I compute per-barcode statistics from the multiplexed sequences.fastq.gz with 8 threads writing to nanostat_report?
nanostat,NanoStat,nanostat_05,nanostat_05_st,student,I need to compute per-barcode statistics from the multiplexed sequences.fastq.gz with 8 threads writing to nanostat_report
nanostat,NanoStat,nanostat_05,nanostat_05_po,polite,Please compute per-barcode statistics from the multiplexed sequences.fastq.gz with 8 threads writing to nanostat_report
nanostat,NanoStat,nanostat_05,nanostat_05_sy,sysadmin,Use NanoStat to compute per-barcode statistics from the multiplexed sequences.fastq.gz with 8 threads writing to nanostat_report
nanostat,NanoStat,nanostat_06,nanostat_06_or,original,compute run statistics from the Guppy sequencing summary in_sequencing_summary.txt with 8 threads writing to nanostat_report
nanostat,NanoStat,nanostat_06,nanostat_06_be,beginner,How do I compute run statistics from the Guppy sequencing summary in_sequencing_summary.txt with 8 threads writing to nanostat_report?
nanostat,NanoStat,nanostat_06,nanostat_06_st,student,I need to compute run statistics from the Guppy sequencing summary in_sequencing_summary.txt with 8 threads writing to nanostat_report
nanostat,NanoStat,nanostat_06,nanostat_06_po,polite,Please compute run statistics from the Guppy sequencing summary in_sequencing_summary.txt with 8 threads writing to nanostat_report
nanostat,NanoStat,nanostat_06,nanostat_06_sy,sysadmin,Use NanoStat to compute run statistics from the Guppy sequencing summary in_sequencing_summary.txt with 8 threads writing to nanostat_report
nanostat,NanoStat,nanostat_07,nanostat_07_or,original,compute statistics from sequences.fastq.gz and write all raw per-read metrics to a separate file using 8 threads
nanostat,NanoStat,nanostat_07,nanostat_07_be,beginner,How do I compute statistics from sequences.fastq.gz and write all raw per-read metrics to a separate file using 8 threads?
nanostat,NanoStat,nanostat_07,nanostat_07_st,student,I need to compute statistics from sequences.fastq.gz and write all raw per-read metrics to a separate file using 8 threads
nanostat,NanoStat,nanostat_07,nanostat_07_po,polite,Please compute statistics from sequences.fastq.gz and write all raw per-read metrics to a separate file using 8 threads
nanostat,NanoStat,nanostat_07,nanostat_07_sy,sysadmin,Use NanoStat to compute statistics from sequences.fastq.gz and write all raw per-read metrics to a separate file using 8 threads
nanostat,NanoStat,nanostat_08,nanostat_08_or,original,compute FASTQ statistics from sequences.fastq.gz with 16 threads for faster processing writing to nanostat_report
nanostat,NanoStat,nanostat_08,nanostat_08_be,beginner,How do I compute FASTQ statistics from sequences.fastq.gz with 16 threads for faster processing writing to nanostat_report?
nanostat,NanoStat,nanostat_08,nanostat_08_st,student,I need to compute FASTQ statistics from sequences.fastq.gz with 16 threads for faster processing writing to nanostat_report
nanostat,NanoStat,nanostat_08,nanostat_08_po,polite,Please compute FASTQ statistics from sequences.fastq.gz with 16 threads for faster processing writing to nanostat_report
nanostat,NanoStat,nanostat_08,nanostat_08_sy,sysadmin,Use NanoStat to compute FASTQ statistics from sequences.fastq.gz with 16 threads for faster processing writing to nanostat_report
nanostat,NanoStat,nanostat_09,nanostat_09_or,original,compute alignment statistics from in_alignments.bam labeling output with aligned_stats using 8 threads writing to nanostat_report
nanostat,NanoStat,nanostat_09,nanostat_09_be,beginner,How do I compute alignment statistics from in_alignments.bam labeling output with aligned_stats using 8 threads writing to nanostat_report?
nanostat,NanoStat,nanostat_09,nanostat_09_st,student,I need to compute alignment statistics from in_alignments.bam labeling output with aligned_stats using 8 threads writing to nanostat_report
nanostat,NanoStat,nanostat_09,nanostat_09_po,polite,Please compute alignment statistics from in_alignments.bam labeling output with aligned_stats using 8 threads writing to nanostat_report
nanostat,NanoStat,nanostat_09,nanostat_09_sy,sysadmin,Use NanoStat to compute alignment statistics from in_alignments.bam labeling output with aligned_stats using 8 threads writing to nanostat_report
nanostat,NanoStat,nanostat_10,nanostat_10_or,original,compute statistics from sequences.fastq.gz reporting a read length histogram with 1000 bp bins using 8 threads writing to nanostat_report
nanostat,NanoStat,nanostat_10,nanostat_10_be,beginner,How do I compute statistics from sequences.fastq.gz reporting a read length histogram with 1000 bp bins using 8 threads writing to nanostat_report?
nanostat,NanoStat,nanostat_10,nanostat_10_st,student,I need to compute statistics from sequences.fastq.gz reporting a read length histogram with 1000 bp bins using 8 threads writing to nanostat_report
nanostat,NanoStat,nanostat_10,nanostat_10_po,polite,Please compute statistics from sequences.fastq.gz reporting a read length histogram with 1000 bp bins using 8 threads writing to nanostat_report
nanostat,NanoStat,nanostat_10,nanostat_10_sy,sysadmin,Use NanoStat to compute statistics from sequences.fastq.gz reporting a read length histogram with 1000 bp bins using 8 threads writing to nanostat_report
nextflow,nextflow,nextflow_01,nextflow_01_or,original,run the nf-core rnaseq pipeline with the docker profile resuming from the last cached execution
nextflow,nextflow,nextflow_01,nextflow_01_be,beginner,How do I run the nf-core rnaseq pipeline with the docker profile resuming from the last cached execution?
nextflow,nextflow,nextflow_01,nextflow_01_st,student,I need to run the nf-core rnaseq pipeline with the docker profile resuming from the last cached execution
nextflow,nextflow,nextflow_01,nextflow_01_po,polite,Please run the nf-core rnaseq pipeline with the docker profile resuming from the last cached execution
nextflow,nextflow,nextflow_01,nextflow_01_sy,sysadmin,Use nextflow to run the nf-core rnaseq pipeline with the docker profile resuming from the last cached execution
nextflow,nextflow,nextflow_02,nextflow_02_or,original,run the local pipeline main.nf with the cluster profile generating execution report timeline and DAG visualization files
nextflow,nextflow,nextflow_02,nextflow_02_be,beginner,How do I run the local pipeline main.nf with the cluster profile generating execution report timeline and DAG visualization files?
nextflow,nextflow,nextflow_02,nextflow_02_st,student,I need to run the local pipeline main.nf with the cluster profile generating execution report timeline and DAG visualization files
nextflow,nextflow,nextflow_02,nextflow_02_po,polite,Please run the local pipeline main.nf with the cluster profile generating execution report timeline and DAG visualization files
nextflow,nextflow,nextflow_02,nextflow_02_sy,sysadmin,Use nextflow to run the local pipeline main.nf with the cluster profile generating execution report timeline and DAG visualization files
nextflow,nextflow,nextflow_03,nextflow_03_or,original,run the nf-core sarek pipeline with singularity in the background resuming previous work
nextflow,nextflow,nextflow_03,nextflow_03_be,beginner,How do I run the nf-core sarek pipeline with singularity in the background resuming previous work?
nextflow,nextflow,nextflow_03,nextflow_03_st,student,I need to run the nf-core sarek pipeline with singularity in the background resuming previous work
nextflow,nextflow,nextflow_03,nextflow_03_po,polite,Please run the nf-core sarek pipeline with singularity in the background resuming previous work
nextflow,nextflow,nextflow_03,nextflow_03_sy,sysadmin,Use nextflow to run the nf-core sarek pipeline with singularity in the background resuming previous work
nextflow,nextflow,nextflow_04,nextflow_04_or,original,run main.nf loading parameters from params.json and storing intermediate results in /scratch/nf_work
nextflow,nextflow,nextflow_04,nextflow_04_be,beginner,How do I run main.nf loading parameters from params.json and storing intermediate results in /scratch/nf_work?
nextflow,nextflow,nextflow_04,nextflow_04_st,student,I need to run main.nf loading parameters from params.json and storing intermediate results in /scratch/nf_work
nextflow,nextflow,nextflow_04,nextflow_04_po,polite,Please run main.nf loading parameters from params.json and storing intermediate results in /scratch/nf_work
nextflow,nextflow,nextflow_04,nextflow_04_sy,sysadmin,Use nextflow to run main.nf loading parameters from params.json and storing intermediate results in /scratch/nf_work
nextflow,nextflow,nextflow_05,nextflow_05_or,original,run nf-core rnaseq with docker writing an execution trace to in_trace.txt and sending a completion notification
nextflow,nextflow,nextflow_05,nextflow_05_be,beginner,How do I run nf-core rnaseq with docker writing an execution trace to in_trace.txt and sending a completion notification?
nextflow,nextflow,nextflow_05,nextflow_05_st,student,I need to run nf-core rnaseq with docker writing an execution trace to in_trace.txt and sending a completion notification
nextflow,nextflow,nextflow_05,nextflow_05_po,polite,Please run nf-core rnaseq with docker writing an execution trace to in_trace.txt and sending a completion notification
nextflow,nextflow,nextflow_05,nextflow_05_sy,sysadmin,Use nextflow to run nf-core rnaseq with docker writing an execution trace to in_trace.txt and sending a completion notification
nextflow,nextflow,nextflow_06,nextflow_06_or,original,download the latest version of the nf-core sarek pipeline
nextflow,nextflow,nextflow_06,nextflow_06_be,beginner,How do I download the latest version of the nf-core sarek pipeline?
nextflow,nextflow,nextflow_06,nextflow_06_st,student,I need to download the latest version of the nf-core sarek pipeline
nextflow,nextflow,nextflow_06,nextflow_06_po,polite,Please download the latest version of the nf-core sarek pipeline
nextflow,nextflow,nextflow_06,nextflow_06_sy,sysadmin,Use nextflow to download the latest version of the nf-core sarek pipeline
